授权公告号,申请号,法律状态公告日,法律状态,法律状态信息
100376449,200510007324.9,2008.03.26,授权,授权
100376451,03820707.9,2008.03.26,授权,授权
100376453,200310123113.2,2008.03.26,授权,授权
100376455,200510121352.3,2008.03.26,授权,授权
100376457,200510002646.4,2008.03.26,授权,授权
100376459,03824477.2,2008.03.26,授权,授权
100376461,01818090.6,2008.03.26,授权,授权
100376463,200510066677.6,2008.03.26,授权,授权
100376465,03826279.7,2008.03.26,授权,授权
100376467,03812331.2,2008.03.26,授权,授权
100376469,200510054457.1,2008.03.26,授权,授权
100376471,200610068757.X,2008.03.26,授权,授权
100376473,200610050367.X,2008.03.26,授权,授权
100376475,200380106132.2,2008.03.26,授权,授权
100376477,200310111856.8,2008.03.26,授权,授权
100376479,200510034356.8,2008.03.26,授权,授权
100376481,200510002090.9,2008.03.26,授权,授权
100376483,200610025292.X,2008.03.26,授权,授权
100376485,200310122994.6,2008.03.26,授权,授权
100376487,200610011430.9,2008.03.26,授权,授权
100376489,200410010109.X,2008.03.26,授权,授权
100376491,200410026170.3,2008.03.26,授权,授权
100376493,200610040925.4,2008.03.26,授权,授权
100376495,03133731.7,2008.03.26,授权,授权
100376497,200510024957.0,2008.03.26,授权,授权
100376499,200410047515.3,2008.03.26,授权,授权
100376501,200410085169.8,2008.03.26,授权,授权
100376503,200610044877.6,2008.03.26,授权,授权
100376505,200480011818.8,2008.03.26,授权,授权
100376507,200510026842.5,2008.03.26,授权,授权
100376509,200510068007.8,2008.03.26,授权,授权
100376511,200510042284.1,2008.03.26,授权,授权
100376513,200610036645.6,2008.03.26,授权,授权
100376515,200610068894.3,2008.03.26,授权,授权
100376517,99812936.4,2008.03.26,授权,授权
100376519,200510048256.0,2008.03.26,授权,授权
100376521,200480027980.9,2008.03.26,授权,授权
100376523,200610068953.7,2008.03.26,授权,授权
100376525,200510038296.7,2008.03.26,授权,授权
100376527,200480015107.8,2008.03.26,授权,授权
100376529,200610043388.9,2008.03.26,授权,授权
100376531,02827953.0,2008.03.26,授权,授权
100376533,200410011329.4,2008.03.26,授权,授权
100376535,200410011381.X,2008.03.26,授权,授权
100376537,200510064850.9,2008.03.26,授权,授权
100376539,03821521.7,2008.03.26,授权,授权
100376541,200610018934.3,2008.03.26,授权,授权
100376543,03810971.9,2008.03.26,授权,授权
100376545,03145282.5,2008.03.26,授权,授权
100376547,200610050092.X,2008.03.26,授权,授权
100376549,01822427.X,2008.03.26,授权,授权
100376551,200610021959.9,2008.03.26,授权,授权
100376553,200510072130.7,2008.03.26,授权,授权
100376555,97197128.5,2008.03.26,授权,授权
100376557,200510061130.7,2008.03.26,授权,授权
100376559,200480009414.5,2008.03.26,授权,授权
100376561,98811660.X,2008.03.26,授权,授权
100376563,99806190.5,2008.03.26,授权,授权
100376565,98125318.0,2008.03.26,授权,授权
100376567,02826862.8,2008.03.26,授权,授权
100376569,200480010314.4,2008.03.26,授权,授权
100376571,01817365.9,2008.03.26,授权,授权
100376573,200380107885.5,2008.03.26,授权,授权
100376575,200610051971.4,2008.03.26,授权,授权
100376577,200480011000.6,2008.03.26,授权,授权
100376579,200610031038.0,2008.03.26,授权,授权
100376581,03824997.9,2008.03.26,授权,授权
100376583,200610050521.3,2008.03.26,授权,授权
100376585,01810777.X,2008.03.26,授权,授权
100376587,200510019845.6,2008.03.26,授权,授权
100376589,200510060250.5,2008.03.26,授权,授权
100376591,200510019307.7,2008.03.26,授权,授权
100376593,02814975.0,2008.03.26,授权,授权
100376595,03810917.4,2008.03.26,授权,授权
100376597,200610057543.2,2008.03.26,授权,授权
100376599,200410039004.7,2008.03.26,授权,授权
100376601,02152786.5,2008.03.26,授权,授权
100376603,03159351.8,2008.03.26,授权,授权
100376605,200410088703.0,2008.03.26,授权,授权
100376607,200480021481.9,2008.03.26,授权,授权
100376609,200510096489.8,2008.03.26,授权,授权
100376611,200610042600.X,2008.03.26,授权,授权
100376613,200380106694.7,2008.03.26,授权,授权
100376615,200610038477.4,2008.03.26,授权,授权
100376617,200510048221.7,2008.03.26,授权,授权
100376619,00103447.2,2008.03.26,授权,授权
100376621,200380109323.4,2008.03.26,授权,授权
100376623,03825551.0,2008.03.26,授权,授权
100376625,200410049255.3,2008.03.26,授权,授权
100376627,02136687.X,2008.03.26,授权,授权
100376629,200610025733.6,2008.03.26,授权,授权
100376631,200480029258.9,2008.03.26,授权,授权
100376633,200410050304.5,2008.03.26,授权,授权
100376635,200310119751.7,2008.03.26,授权,授权
100376637,200480022163.4,2008.03.26,授权,授权
100376639,200510103057.5,2008.03.26,授权,授权
100376641,200510104203.6,2008.03.26,授权,授权
100376643,200510081452.8,2008.03.26,授权,授权
100376645,200410085612.1,2008.03.26,授权,授权
100376647,03819688.3,2008.03.26,授权,授权
100376649,02151803.3,2008.03.26,授权,授权
100376651,01813627.3,2008.03.26,授权,授权
100376653,02806168.3,2008.03.26,授权,授权
100376655,03114277.X,2008.03.26,授权,授权
100376657,200510137894.X,2008.03.26,授权,授权
100376659,200410074059.1,2008.03.26,授权,授权
100376661,200510135593.3,2008.03.26,授权,授权
100376663,200510038693.4,2008.03.26,授权,授权
100376665,200510010836.0,2008.03.26,授权,授权
100376667,200610011403.1,2008.03.26,授权,授权
100376669,200510044618.9,2008.03.26,授权,授权
100376671,200310119431.1,2008.03.26,授权,授权
100376673,01802974.4,2008.03.26,授权,授权
100376675,01119510.X,2008.03.26,授权,授权
100376677,200410037835.0,2008.03.26,授权,授权
100376679,97191622.5,2008.03.26,授权,授权
100376681,200510100750.7,2008.03.26,授权,授权
100376683,200410048993.6,2008.03.26,授权,授权
100376685,200610034693.1,2008.03.26,授权,授权
100376687,200410052530.7,2008.03.26,授权,授权
100376689,200610010612.4,2008.03.26,授权,授权
100376691,200610041753.2,2008.03.26,授权,授权
100376693,03800084.9,2008.03.26,授权,授权
100376695,200610020652.7,2008.03.26,授权,授权
100376697,200480021556.3,2008.03.26,授权,授权
100376699,200480027993.6,2008.03.26,授权,授权
100376701,200510038149.X,2008.03.26,授权,授权
100376703,200510086409.0,2008.03.26,授权,授权
100376705,200480014730.1,2008.03.26,授权,授权
100376707,200510020980.2,2008.03.26,授权,授权
100376709,200510109688.8,2008.03.26,授权,授权
100376711,200610039752.4,2008.03.26,授权,授权
100376713,200610002052.8,2008.03.26,授权,授权
100376715,200410096798.0,2008.03.26,授权,授权
100376717,200410096957.7,2008.03.26,授权,授权
100376719,200610200127.3,2008.03.26,授权,授权
100376721,200410096800.4,2008.03.26,授权,授权
100376723,200510126380.4,2008.03.26,授权,授权
100376725,200510005388.5,2008.03.26,授权,授权
100376727,200510042914.5,2008.03.26,授权,授权
100376729,03817602.5,2008.03.26,授权,授权
100376731,03807737.X,2008.03.26,授权,授权
100376733,03127451.X,2008.03.26,授权,授权
100376735,200410065121.0,2008.03.26,授权,授权
100376737,02105146.1,2008.03.26,授权,授权
100376739,02123828.6,2008.03.26,授权,授权
100376741,200410071396.5,2008.03.26,授权,授权
100376743,02805637.X,2008.03.26,授权,授权
100376745,200610038149.4,2008.03.26,授权,授权
100376747,200510022040.7,2008.03.26,授权,授权
100376749,200510135245.6,2008.03.26,授权,授权
100376751,200410061198.0,2008.03.26,授权,授权
100376753,200510112118.4,2008.03.26,授权,授权
100376755,200510012635.4,2008.03.26,授权,授权
100376757,200480020604.7,2008.03.26,授权,授权
100376759,200510036418.9,2008.03.26,授权,授权
100376761,200410051132.3,2008.03.26,授权,授权
100376763,200410055439.0,2008.03.26,授权,授权
100376765,200510003044.0,2008.03.26,授权,授权
100376767,01806791.3,2008.03.26,授权,授权
100376769,200510063278.4,2008.03.26,授权,授权
100376771,200510108965.3,2008.03.26,授权,授权
100376773,200510082461.9,2008.03.26,授权,授权
100376775,200480013223.6,2008.03.26,授权,授权
100376777,200410038724.1,2008.03.26,授权,授权
100376779,200510092453.2,2008.03.26,授权,授权
100376781,200510084000.5,2008.03.26,授权,授权
100376783,200480016258.5,2008.03.26,授权,授权
100376785,03825844.7,2008.03.26,授权,授权
100376787,200610008833.8,2008.03.26,授权,授权
100376789,200410075278.1,2008.03.26,授权,授权
100376791,03806411.1,2008.03.26,授权,授权
100376793,200480000199.2,2008.03.26,授权,授权
100376795,200410050207.6,2008.03.26,授权,授权
100376797,200510059214.7,2008.03.26,授权,授权
100376799,200510062993.6,2008.03.26,授权,授权
100376801,200410090500.5,2008.03.26,授权,授权
100376803,200510047020.5,2008.03.26,授权,授权
100376805,03809684.6,2008.03.26,授权,授权
100376807,200410091866.4,2008.03.26,授权,授权
100376809,200510032399.2,2008.03.26,授权,授权
100376811,200510002751.8,2008.03.26,授权,授权
100376813,200510078304.0,2008.03.26,授权,授权
100376815,200310122503.8,2008.03.26,授权,授权
100376817,200510004350.6,2008.03.26,授权,授权
100376819,200510075968.1,2008.03.26,授权,授权
100376821,200380104636.0,2008.03.26,授权,授权
100376823,03804518.4,2008.03.26,授权,授权
100376825,200310102399.6,2008.03.26,授权,授权
100376827,200380103223.0,2008.03.26,授权,授权
100376829,03149326.2,2008.03.26,授权,授权
100376831,200510050426.9,2008.03.26,授权,授权
100376833,200510050915.4,2008.03.26,授权,授权
100376835,200610031642.3,2008.03.26,授权,授权
100376837,200510113402.3,2008.03.26,授权,授权
100376839,03113900.0,2008.03.26,授权,授权
100376841,03130350.1,2008.03.26,授权,授权
100376843,03105340.8,2008.03.26,授权,授权
100376845,03121203.4,2008.03.26,授权,授权
100376847,200510053011.7,2008.03.26,授权,授权
100376849,200610013169.6,2008.03.26,授权,授权
100376851,200610050022.4,2008.03.26,授权,授权
100376853,200610011490.0,2008.03.26,授权,授权
100376855,200410049571.0,2008.03.26,授权,授权
100376857,200510007384.0,2008.03.26,授权,授权
100376859,200410046610.1,2008.03.26,授权,授权
100376861,02806309.0,2008.03.26,授权,授权
100376863,200410078920.1,2008.03.26,授权,授权
100376865,03819341.8,2008.03.26,授权,授权
100376867,03820650.1,2008.03.26,授权,授权
100376869,02800858.8,2008.03.26,授权,授权
100376871,200410002055.2,2008.03.26,授权,授权
100376873,200610046224.1,2008.03.26,授权,授权
100376875,200410100559.8,2008.03.26,授权,授权
100376877,200510096312.8,2008.03.26,授权,授权
100376879,200610054325.3,2008.03.26,授权,授权
100376881,200610049681.6,2008.03.26,授权,授权
100376883,200510104666.2,2008.03.26,授权,授权
100376885,200510013301.9,2008.03.26,授权,授权
100376887,200410053583.0,2008.03.26,授权,授权
100376889,200410065214.3,2008.03.26,授权,授权
100376891,03139139.7,2008.03.26,授权,授权
100376893,200410036078.5,2008.03.26,授权,授权
100376895,200610001837.3,2008.03.26,授权,授权
100376897,01124709.6,2008.03.26,授权,授权
100376899,200410048335.7,2008.03.26,授权,授权
100376901,200410089506.0,2008.03.26,授权,授权
100376903,200410092687.2,2008.03.26,授权,授权
100376905,200410071703.X,2008.03.26,授权,授权
100376907,200410077455.X,2008.03.26,授权,授权
100376909,200610050488.4,2008.03.26,授权,授权
100376911,03817123.6,2008.03.26,授权,授权
100376913,03140129.5,2008.03.26,授权,授权
100376915,200510079365.9,2008.03.26,授权,授权
100376917,200610037935.2,2008.03.26,授权,授权
100376919,02826035.X,2008.03.26,授权,授权
100376921,200580001669.1,2008.03.26,授权,授权
100376923,200410028479.6,2008.03.26,授权,授权
100376925,03820975.6,2008.03.26,授权,授权
100376927,200510070506.0,2008.03.26,授权,授权
100376929,200410011454.5,2008.03.26,授权,授权
100376931,200510073783.7,2008.03.26,授权,授权
100376933,200310112580.5,2008.03.26,授权,授权
100376935,200410015382.1,2008.03.26,授权,授权
100376937,200410027431.3,2008.03.26,授权,授权
100376939,200510003874.3,2008.03.26,授权,授权
100376941,200510056032.4,2008.03.26,授权,授权
100376943,200310111937.8,2008.03.26,授权,授权
100376945,200310112273.7,2008.03.26,授权,授权
100376947,200510083645.7,2008.03.26,授权,授权
100376949,03146831.4,2008.03.26,授权,授权
100376951,200310112166.4,2008.03.26,授权,授权
100376953,200310112588.1,2008.03.26,授权,授权
100376955,03817825.7,2008.03.26,授权,授权
100376957,200410015251.3,2008.03.26,授权,授权
100376959,200410015442.X,2008.03.26,授权,授权
100376961,200410026423.7,2008.03.26,授权,授权
100376963,200410050880.X,2008.03.26,授权,授权
100376965,200410091460.6,2008.03.26,授权,授权
100376967,200410091912.0,2008.03.26,授权,授权
100376969,200410097333.7,2008.03.26,授权,授权
100376971,200510036118.0,2008.03.26,授权,授权
100376973,200510067978.0,2008.03.26,授权,授权
100376975,200510083643.8,2008.03.26,授权,授权
100376977,02149643.9,2008.03.26,授权,授权
100376979,03140195.3,2008.03.26,授权,授权
100376981,200410015304.1,2008.03.26,授权,授权
100376983,200510075493.6,2008.03.26,授权,授权
100376985,03808728.6,2008.03.26,授权,授权
100376987,200510000460.5,2008.03.26,授权,授权
100376989,200410026710.8,2008.03.26,授权,授权
100376991,200310111841.1,2008.03.26,授权,授权
100376993,200510033641.8,2008.03.26,授权,授权
100376995,03124894.2,2008.03.26,授权,授权
100376997,200410085644.1,2008.03.26,授权,授权
100376999,200410094655.6,2008.03.26,授权,授权
100377001,03156171.3,2008.03.26,授权,授权
100377003,200410089163.8,2008.03.26,授权,授权
100377005,02127001.5,2008.03.26,授权,授权
100377007,200510052117.5,2008.03.26,授权,授权
100377009,200410074689.9,2008.03.26,授权,授权
100377011,200310113226.4,2008.03.26,授权,授权
100377013,200410097318.2,2008.03.26,授权,授权
100377015,200410087723.6,2008.03.26,授权,授权
100377017,200410100689.1,2008.03.26,授权,授权
100377019,200410050042.2,2008.03.26,授权,授权
100377021,200410055976.5,2008.03.26,授权,授权
100377023,200310109795.1,2008.03.26,授权,授权
100377025,200410058585.9,2008.03.26,授权,授权
100377027,200510062842.0,2008.03.26,授权,授权
100377029,200510097054.5,2008.03.26,授权,授权
100377031,200510034054.0,2008.03.26,授权,授权
100377033,200510036279.X,2008.03.26,授权,授权
100377035,200610068145.0,2008.03.26,授权,授权
100377037,200610074792.2,2008.03.26,授权,授权
100377039,200410008087.3,2008.03.26,授权,授权
100377041,200510118850.2,2008.03.26,授权,授权
100377043,200610052286.3,2008.03.26,授权,授权
100377045,200410077196.0,2008.03.26,授权,授权
100377047,200410048934.9,2008.03.26,授权,授权
100377049,00806514.4,2008.03.26,授权,授权
100377051,03823122.0,2008.03.26,授权,授权
100377053,200510053705.0,2008.03.26,授权,授权
100377055,200610000980.0,2008.03.26,授权,授权
100377057,200510113848.6,2008.03.26,授权,授权
100377059,200480034248.4,2008.03.26,授权,授权
100377061,200510058954.9,2008.03.26,授权,授权
100377063,200510106493.8,2008.03.26,授权,授权
100377065,200510134307.1,2008.03.26,授权,授权
100377067,200510097505.5,2008.03.26,授权,授权
100377069,200510093442.6,2008.03.26,授权,授权
100377071,200310112578.8,2008.03.26,授权,授权
100377073,02809967.2,2008.03.26,授权,授权
100377075,200410026703.8,2008.03.26,授权,授权
100377077,200410009288.5,2008.03.26,授权,授权
100377079,200510006271.9,2008.03.26,授权,授权
100377081,200510098250.4,2008.03.26,授权,授权
100377083,200510108513.5,2008.03.26,授权,授权
100377085,200610049769.8,2008.03.26,授权,授权
100377087,200610050121.2,2008.03.26,授权,授权
100377089,200510051448.7,2008.03.26,授权,授权
100377091,98813919.7,2008.03.26,授权,授权
100377093,03818823.6,2008.03.26,授权,授权
100377095,03826124.3,2008.03.26,授权,授权
100377097,99804553.5,2008.03.26,授权,授权
100377099,200510004242.9,2008.03.26,授权,授权
100377101,200510099984.4,2008.03.26,授权,授权
100377103,200410015457.6,2008.03.26,授权,授权
100377105,200510008612.6,2008.03.26,授权,授权
100377107,200510023758.8,2008.03.26,授权,授权
100377109,200510034535.1,2008.03.26,授权,授权
100377111,200310111759.9,2008.03.26,授权,授权
